"spotify.id","name","genre","wikipedia.id","start.activity","popularity","followers"
"5l4nhyz8876RhgE2d18h65","Vasco Rossi","Rock",1405934,1977,64,464400
"5SC2h49wYwOhlneL6CJJ1H","Vasso Ovale","Beat",1512383,1961,1,28
"4S63zOIbiKXGlP6hzfxILA","Vegetable Men","Musica psichedelica",1319116,1986,0,14
"058thnz6odaxoAN4n3cMBN","Verdena","Rock alternativo",110619,1995,39,58077
"03HSVLayHIvbJO3tmp7ZOj","Veronica Sbergia","Ragtime",3605499,2000,5,175
"04yWbpOojzAX95cyXkN3uz","Veruska","Pop",102072,2002,0,12
"46UePgs2aPi4o1u8lMAly3","Via Verdi","Pop",2489746,1985,9,177
"6FlxhoUGATC40TALMesaFM","Vinicio Capossela","Musica d'autore",19370,1990,45,85454
"0WGMKokl5OoPCHeP8Beydm","Vintage Violence","Rock alternativo",692585,2001,10,704
"7y7fXMf0viI4KxjcPQaNSR","Viola Valentino","Pop",303276,1968,32,4524
"0Z1SvbTg0zwNRW4pznqvwW","Virgilio Savona","Pop",19583,1930,0,17
"6NGMOEzlFqBGNk3dfsRphx","Virginiana Miller","Rock alternativo",267929,1997,16,3557
"23lC7M2PnjlsXA36IiYph7","Virginio","Pop",3386884,2005,21,2138
"0qiB55gFlET8oXEaeQFSIP","Viridanse","New wave",5551020,1983,0,44
"5L6lO4X5v3GJpTkBg1BdW2","Vision Divine","Power metal",537928,1998,26,13120
"07VWCOqEchN5RcSSzVeSrW","Vittoria Mongardi","Musica leggera",211609,1948,3,11
"6HAZExEvLLaf0CdpAWFp5K","Vittorio Belleli",NA,1350854,1931,0,13
"4PA43LJE4uJd1eJvIeIH7Z","Vittorio De Scalzi","Pop rock",127492,1966,4,94
"2ZWeCEINlXSC7BEe3SNFBP","Vittorio Parisi","Opera lirica",1899472,1919,5,9
"6lX7V0XRKG9pY7hgNn6H9d","Vivien Vee","Disco",1597833,1979,15,512
"4uh219tECdE5k1hJB83F9Y","Walter Valdi","Musica leggera",561943,1965,3,137
"7qXwkH5gySMbOWWBwuVnoY","Wanda Osiris","Musica leggera",264582,1923,3,197
"3ZzBjfYhpG4Cr5DyvpNgyb","Whisky Trail","Musica celtica",2786582,1975,0,156
"68rma2DcKarO2FNjbr6neD","White Skull","Heavy metal",714922,1984,21,4735
"3MszUY0P7qJW4jQKfpvtOP","Wilma De Angelis","Musica leggera",776960,1956,7,146
"4AKKFBm0saEaR85CkNCcnO","Wilma Goich","Pop",104218,1964,18,832
"2FVL8TfGpXyDdKYOU7NVCl","Wish Key","Italo disco",2216140,1983,8,530
"62IBaU04vl4nt2lQoSvOax","Woptime","Hardcore punk",434389,1999,0,74
"2WveUbsLRbPoQH2xDRFeXd","Working Vibes","Dancehall reggae",3316156,2001,6,620
"24utnZj5FICAoay8ekyh2T","Wotan","Epic metal",514707,1988,0,35
"6TpK5SOB1MXn7uYWZUiS2V","Yo Yo Mundi","Folk rock",476933,1988,6,949
"5N86Qq2o7ljUVxtjcDw1ed","Yu kung","Folk",2705258,1971,0,46
"1qTOyH1u1IfmKKx8LzF8KW","Yuppie Flu","Lo-fi",343468,1995,6,826
"5ru2x3pjrNn67D22BRwlFP","Yves Montand","Pop",218362,1939,46,43302
"3bf7Y2it29DeOjXpIibCOe","Zero Assoluto","Pop",322588,1995,50,84333
"0SDohtbUcoiXVZ0gDXSM0s","Zetazeroalfa","Rock and roll",735536,1997,25,2738
"1ELGiZYW6Y0ROZyBJN6Ql7","Zona Industriale","Musica elettronica",3399862,1983,0,6
"5S2qz9t9m2OSBtSLZz4tMx","Zu","Noise rock",542768,1997,16,7735
"2eZFegsspDYqi0SbYlTM5i","(+) Comfort","Rock",3336259,2000,23,282
"1URnnhqYAYcrqrcwql10ft","21 Savage","Eurodance",2920177,1983,84,4481673
"4MYExGJztI5MIAZT0UhaCz","2Hurt","Rock alternativo",5775612,2008,7,4533
"4qVj1drYsVeSrTe0Kb9ic4","4 Axid Butchers","Rock alternativo",4217117,2004,0,91
"6BWEqA4CdZageKtzch78Vs","49ers","Italo house",716440,1985,24,834
"3WqA71PWcHjXh99ZhMDw8R","7grani","Musica d'autore",4395408,2003,1,92
"2GT9HQdczOlFxJQFwI7NgJ","A Short Apnea","Musica sperimentale",3633492,1999,0,19
"55RPYqdwgDtge3QwTUKEQ2","A3 Apulia Project","Musica etnica",5600955,2007,0,14
"2PCSfHYHZ87Wcf5GfYi3qF","Aborym","Industrial metal",568756,1992,9,2559
"086M82uw6J3IGBsJDRqmlE","Accordo dei Contrari","Rock progressivo",5267022,2001,1,146
"1l6UJRjvTTC0USh427p3is","Adelmo E I Suoi Sorapis","Blues",1508290,1989,0,43
"6cyc8RYTsu1SkUs2WOKoIj","Aedi","Indie rock",4409752,2007,0,191
"42CCSmsLPJQvS84AHvEIQL","Aida Cooper","Musica leggera",2296698,1966,6,66
"2Rotcz5sYDsRK82bh3gz5d","Aida Satta Flores","Pop",4641451,1981,0,21
"6YWfzRu1xq40YSktZVKbFM","AK47","Hip hop",1281850,1993,15,342
"0VclZdfWdKbfJH9q8tUShP","Albatros","Musica leggera",104763,1974,18,779
"6qFdz8a8pWGyFxRxL3uMil","Alberto Anelli","Musica leggera",5535484,1967,1,5
"56ltApG7F1kwEmo2HJwfkB","Alberto Berri","Musica leggera",3720698,1942,0,10
"2uyAYGYd55R5oAHtyJYN95","Alberto Radius","Rock progressivo",160081,1959,10,738
"5BAiqMRwZUKDmVbscImftU","Alboran Trio","Jazz",5217763,2004,18,1787
"6Fh9pqwwBfs8WtSkQEWlmB","Alda Mangini",NA,2322376,NA,0,0
"2aj2lhILiYU3IbxLaBC3g8","Alessandra Belloni","Musica_tradizionale",7514967,1974,2,77
"1VFzQZesiCh7d7Pz1RY2id","Alessandro Bono","Pop rock",101598,1985,0,23
"0KtDhEvUph2t0wfv5v9AtG","Alessandro Conti","Power metal",4784006,NA,16,32
"2ok50wa6CQDmcFVFh4Ddyb","Alessandro Haber","Pop rock",809405,1995,3,83
"3cDLmZIeckvuAIdEgSqjTi","Alessandro Mannarino","Pop",1289451,1972,26,3799
"6OX3GWPACpa1UbaKcMlMG6","Alessio Bertallot","Pop rock",1620399,NA,2,15918
"41XJXVDXd0jD75mVEfe3xr","Alessio Colombini","Pop",1293943,1980,0,6
"0ADS8B9CUYtbFLvjT99Ktw","Alex Gopher","Hip hop",730578,1984,39,10165
"5zVtLhZW9dEzLeU2mJby5N","Alex Mastromarino",NA,7483185,NA,3,8
"33eWCdKt200DrMC1mxXdCm","Alfio Consoli","Pop rock",6052279,1998,0,1170
"1wvKz7G3L0d7zrOstlNtql","Alfredo Bianchini",NA,3530407,NA,0,0
"6hfwwpXqZPRC9CsKI7qtv1","Alina Baraz","Pop",1151150,NA,68,373938
"4fBaTD80AS6fSiBtL4ESHI","Alina Nicosia","Pop",6127826,2014,0,19
"5ItTvQ8PZy8FdroWwlTQAs","All My Faith Lost...","Darkwave",4734629,1999,10,1716
"2hxa4ytcni5FUIK8IR27tX","Allen Lande","Hard rock",3613586,2005,37,18484
"3ZBquOZXkwqTldvHyaPgwe","Alluminogeni","Rock progressivo",1516635,1970,0,44
"12uNjzynmyMGS18wFjnsxv","Amalia Gre'","Jazz",494013,2001,18,1165
"0DRQddAJlPIR3pMzRJm5kb","Amara","Rock",5469086,2005,10,8461
"0piPr7De135Prw6KrrYgYN","Amato Jazz Trio","Jazz",3917528,1979,0,64
"3Et0WzicUTWQryQ1Jc04cQ","Ambra Lo Faro","Pop",3375219,2005,1,5
"0bQvKW4WOB1t7ysBJqlWo3","Ambramarie","Rock",7349324,2012,8,482
"62gC6JEFjxKgYzBH0HCPze","Amedeo Pariante",NA,1559181,1937,0,0
"585ZgcAEa3UzKqpI6p2uj9","Amycanbe","Rock alternativo",4450343,2005,17,1542
"4yTR1MOSiRBq85OnXqqN2Q","Anacleto Rossi","Musica leggera",2942608,1920,0,2
"4dcGqCKAW5fX6gCKVkKOrK","Anansi","Pop",4904320,2008,14,1265
"2NTKpWNL82XctpZgqYUMeD","Andead","Punk rock",3983320,2007,7,489
"72FGvJgYbs0NBeJqECy6cF","Andra","Musica leggera",3889851,2003,45,25379
"6EE5cX0ZvongHf5o52Uo8t","Andrea Agresti","Pop rock",789075,1993,0,13
"0y34nfGgK2jPBTUWjdGbug","Andrea Amarù","Pop",5809249,2000,0,15
"5rED9nXshtoMZAiqaipS4w","Andrea Amati","Pop",4831835,2001,1,33
"4vQD96mMBTVT1xVuk5uMNb","Andrea Appino","Punk rock",4240103,1994,0,1406
"5hjbLHEMOD7YIl4Xe3zo1O","Andrea Celeste","Pop",5462701,2007,4,173
"6pHHUavxCE2HdhPUWSmtgR","Andrea Cervetto","Rock progressivo",6297107,1984,7,34
"4NPmsJycbyH1KMljEoOVMQ","Andrea del Boca","Pop",1139855,1972,8,470
"0n33koWwDPZqWsViLv5ZDP","Andrea Mazzacavallo","Pop",2690469,1999,0,1
"2Ut5MShqxOL5Tx0WloyUJB","Andrea Nardinocchi","Pop",6452948,2010,22,4548
"73gfaXLnFjtCMapecQ948G","Andrea Rivera",NA,1103265,NA,0,135
"6omkWV72Ovkj33FZfMaiTh","Angela Finocchiaro","Musica leggera",1804357,1959,24,27
"2JobvKO2vUr9BkPXwYnWaz","Angelo Avarello","Pop",1897251,1969,0,5
"6RG3K7q4Z1q91VxC8l7yG8","Angelo Duro",NA,3990941,NA,0,17
"00jipljV9AVcrBKYntlP4x","Anhima","Rock alternativo",2897989,1988,1,97
"2dXosqxpZuvk1Zx7XRLv1n","Ania Cecilia","Pop rock",2259000,2008,1,160
"3EFPcv56eif2KCzwYxVEa2","Anna D'Amico","Musica leggera",778955,1957,11,5
"4Sq9ZAY2paQJhzhuBSRoKf","Anna Maria Perez de Taglé","Musica leggera",4733196,1961,40,575
"2KKqUSU19cgkuiWBzYjChs","Anna Rusticano","Pop rock",1287579,1974,1,19
"28kySHszB7KnnorcvWcZo5","Annalisa Minetti","Pop",559569,1994,11,455
"2mQYinsMlOc6SQhpb0USth","Anonima Sound LTD.","Rock",262017,1964,0,32
"2sOVu0qEIeSTdt8qo2S0A8","Anti-Tetanika","Hardcore punk",5995136,2004,0,32
"5LR6ywVeYcZE1TH7ThlzCA","Antonella Arancio","Pop",104054,1991,4,100
"6D3dTWI1M4QYWnXGoKMtqM","Antonella Bottazzi","Pop",1296342,1966,0,7
"29vkwOTA0H47KmP4hlEF1k","Antonio Basurto","Canzone napoletana",778806,1939,0,17
"7lXUqYJbDQ1Cu64bOGPxh0","Antonio Da Costa","Musica latina",4461478,1994,7,89
"6xAoLlsQlGZXaov3Cvcxq2","Antonio Desole","Canzone popolare",5183047,1919,0,0
"1KHw7HVL9kNrjW14D5Jt3d","Antonio Marotta","Folk",6053048,2006,0,5
"3P6iuaIcAz5eOqJDPnmXi2","Antonio Murro","Canzone napoletana",5822576,1986,3,16
"3dGeM9sCohwGNZv1FMXeJG","Antonio Nuvoli","Canzone popolare",5291506,NA,0,0
"3yGmQr8pWPDRk5PEdBZfWd","Antonio Ottaiano","Canzone napoletana",4406926,1991,6,202
"510bRTl8Rj2mvJiSt4FVJR","Antonio Piccininno",NA,2748180,NA,0,3
"0uQbC55hStKYreM4gFkCS2","Antonio Righetti","Rock",463609,1985,0,1
"4KcQbWpcALUunPOEL0wD2h","AR STARZ, F/ BLACK TRUMP, LIL KENNAN, K.O., LIL NIP, MANNIE, LIL","Musica post-industriale",3271313,1980,0,0
"1Eymwh5g5qiLVOeiGhbemQ","Arbe Garbe","Folk rock",1212325,1994,2,144
"7jg7Taf8zGReeShjomNREM","Arcana Opera","Noir Metal",5483897,2009,1,162
"0WJdnVTnwIv3fqGOIuZtlZ","Architorti","Musica classica",3778302,2000,2,48
"5s41irMdfEWaIifly0KtKL","Ariodante Dalla","Musica leggera",2175745,1943,0,6
"5cHw9xC4YjGnGEl9vEz8qc","Armandino","Musica leggera",2840630,1942,0,75
"1zTG89gplRJGlfcxRQObUi","Armando De Razza","Musica demenziale",2534443,1988,0,3
"2zM29i8HK1xmZhzHR6pCPd","Armando Marra",NA,3948547,NA,0,3
"0Jiv72zZCooMjub24roQka","Armando Romeo","Musica leggera",3731388,1945,0,3
"6FXCEVVt8rarE0QUnT9UWK","Armonium","Musica leggera",3036279,1973,6,89
"2IM8RF4wA085LP7wJ9UoOt","Ars Cantus","Musica classica",7528245,1987,6,25
"5SXerW9X6igSdyq6YrK2Oj","Ars Populi","Folk",6647449,2010,0,3
"0dYCExAAfFpFvjYjgiEC0n","Arthemis","Power metal",1934844,1994,7,1346
"4kp3WqauG2CfMO6ZGXFXbh","Arti & Mestieri","Rock progressivo",762675,1974,9,1573
"7oFTpCOpP3q2j8eOEr09Ht","Artisti Uniti per Genova","Pop",5257134,2012,0,6
"6UbFhiVj5qP0TjvnuUSSSC","Ashpipe","Ska",5928241,2007,2,158
"4eX3m8DCDqa8h8v8ZUF4Ar","Asia Argento","Pop",67433,1999,27,1314
"1q8zcITdeOgPG8OwYTQ5QE","At The Soundawn","Screamo",3957453,2000,2,293
"6nVwpHOIUX7g96LekAg2BA","Attilio Fontana","Pop",2491471,NA,1,91
"3mmA5J7LGs3rpKZwNAkUbI","Aucan","Musica elettronica",3877895,2008,13,6787
"64Fi1ZVV73lvUHIgyk6KC1","Augusto Daolio","Folk rock",91981,1962,0,166
"54A1upfWo9RWEJmMEwH6pz","Aura D'Angelo","Musica leggera",1261702,NA,0,3
"3TopcgcM4v78wn8XQQAJva","Avleddha","Pizzica",1223254,1991,0,21
"3sQL6RFkdzzYEhUuUgdLjf","Azzurra Tassa","Musica leggera",4078093,1974,10,5
"6TqyFVaCSDiUCAPuHe3uar","B.R. Stylers","Reggae",2239346,2000,7,350
"4BHI9PEgn0ne1KJHPj3pUr","Baba Yaga","Pop",1283240,1970,4,247
"1w1WsxglKftXHNg93vzda3","Babette","Musica leggera",3621064,1958,9,20
"0DVkzOdETCnZlBMIfRWSt7","Babylonia","Electro",2013602,2003,3,453
"0xSA4alvyrHcBOqpYrU4Mx","Bambi Fossati","Rock",786397,1965,0,13
"35S20clEkkSNUo23ViaslZ","Band Aid","Avant-progressive rock",3876666,1980,31,12251
"5mAm2lrtLXQPc8kMtdePSD","Banda Di Avola","Canzone popolare",5168255,1836,3,61
"6eCtaocYOtjHwg3olwRtmV","Banda Ionica","World music",868995,1997,12,919
"6bMB3b0hsrRkHLHCWJPnHc","Bansigu Big Band","Jazz",722930,1991,0,7
"003UyfYAI2dsT0VuA6S6oM","Barabàn","Folk",797458,1982,2,158
"6LMpiaPZVIo0p9NDmxgpme","Barbara Cola","Pop",101649,1993,21,101
"0DCahTrYWN9RtBJJMjib7Z","Barbara Zanetti",NA,6657534,NA,0,13
"6GepgDVQdRC0s1bl7WulcE","Barbarella",NA,3608381,NA,10,201
"5woXsRU6FPKV5JzD1m368g","Baricentro","Rock and roll",2136491,1976,13,69
"7hVxEBa9HvV2KxEAFHJrNO","Bassano","Beat",1349794,1966,0,0
"1Jz17Vwjc2WYOT2MfYG5GO","BBE","Trance",2087872,1997,31,1865
"7r5O7dHPATQwnRhDu0c0sR","Be Forest","Noise pop",4783412,2009,19,7591
"6yZazJIruGKgYjpRhzL62u","Beach Club House de Ibiza Café","Italo house",6122227,1983,14,1131
"5ydtwdR70L2MVXPHVF44Zw","Beau Geste","Musica elettronica",5147241,1988,1,52
"5ScBvPnP80cJ8gZKTpFm9e","Beerbong","Melodic hardcore punk",763213,1995,4,142
"64NYWpxh4HgzMb1SwCCjMw","Before You Exit","Progressive folk",2832410,1987,49,88148
"6Mcl1SKmssZ6SRoQD6hP2i","Belen Thomas","Italo disco",1657667,1986,5,46
"0tOi96DSOq8s9Qadc6CxU6","Belladonna","Rock",2154006,2005,21,991
"3tmDUFaYc5Ill92KcLNC9J","Beltway 8 featuring A.Y , Bubba Luv, Naro, Super Dave & Moe B","Rock",1746226,1998,0,1
"0qfusDaWyw88qSQvYXMyvn","Ben Crosland Brass Group","Jazz",1940966,1974,0,4
"4Pj1oim31aFruP7OMT3tzv","Benedetta Valanzano",NA,1419747,NA,3,8
"0KDhHYF2PR1WlVoQ6IFYbI","Bengi","Soul",5830658,1991,22,97
"2VTrzmXdnBhV9aSkJ3IRcf","Beppe Cantarelli","Pop",3690181,1975,0,7
"1n8bUwWar5Qzr3ZtuxTbpa","Beppe Chierici",NA,2097823,NA,0,20
"4K9qjyLWqH8Ng0kxiaUUQs","Betty Vittori","Jazz",351277,1980,0,18
"4OWKQF8RBNFCV13x2s9IpV","BEV - Bonifica Emiliana Veneta","Folk",554470,1998,0,28
"0FrktvFmvA915ikFdRNzgz","Big Fat Mama","Blues",5147296,1979,1,208
"0qZN1Zt8YAFIZZ2iAon8LB","Big Soul Mama Gospel Choir","Gospel",5122295,1995,9,54
"1XFRtVnYjTYgxRvDJkOYPv","Bimba Bosé",NA,6240094,NA,21,61
"1pbHrVayIcVpHI9z97u4bK","Bingo Players","Punk rock",5147540,1995,55,330670
"6Qz2Hfmnr9VV6BVPHwOmiX","Birkin Tree","Musica irlandese",1355826,1982,2,331
"6hIvCAr3G3XgVimYzuUamq","Bisca99Posse","Raggamuffin hip hop",1396494,1994,0,224
"5tqCjVl6e78kDetDgGVnv4","Black Spirit","Rock progressivo",1163503,1970,0,20
"5sTIDhNtVj2X0Yktd0UeFT","Blak Vomit","Punk rock",1486506,1989,0,30
"3fhXlP49sgDSp5GItVFbXR","Blindosbarra","Funk",3037285,1992,0,47
"1ajZR7bF4Hp41syeJdvAmm","Blood '77","Punk rock",3040960,2003,0,6
"4QzZkc2OQyvT8cgiPcVUXG","Bloom 06","Progressive house",1696353,2006,4,585
"6NIvzsTjtkObMEvZZmPZoV","Boarders","Heavy metal",1091043,1988,0,122
"4mAsWDGLUIEdo6imU77WG6","Boomdabash","Dancehall reggae",3950896,2002,62,57253
"3OGUn6TEXp6EK1YaRylu61","Boop Sisters","Jazz",797953,2001,2,70
"3bbGh49qDQMp5lBlezDN2V","Boris Savoldelli","jazz e musica sperimentale",2378422,2007,0,61
"28cwns9RhBgWa7E5EiaEWe","Bossa Nova Deluxe","Fusion",2170363,1975,43,795
"0v8VnbD6hHSqOxygJQJnzz","Brokenglazz","Thrash metal",3398858,1989,0,2
"3S0Ftg91sib69y0IkTR5aU","Browbeat","Punk metal",664429,1998,0,8
"6BeCmFNWVlFZlHyVAyX8X0","Bruno Baresi","Musica leggera",5425001,1964,0,0
"1SpBZlf69u6ehJvSRU8Iul","Bruno Filippini","Musica leggera",1289602,1963,11,75
"4u8gqpJ2T1AmKBWyXMW56N","Brunorock","Hard rock",683621,1994,0,37
"2J2XkRKBqu6OPSBVkBbYxl","Brutopop","Post-rock",5147889,1991,0,23
"4jpwekoYGrud6RyZxoYWjc","Buio Pesto","Pop",248337,1983,0,364
"71BbHzbEVML6zyBeE37rDR","Bulldozer","Thrash metal",536102,1980,17,432
"5zOU8SJqJhRCvEqWsb7Brv","Bunna","Reggae",1897507,1981,15,97
"1bp6bOEAxCHWjrrFYtGRzi","C.F.F.","Indie rock",2711514,1999,0,27
"7wk7DQPx5P0HnBm141xovC","C.O.D.","Rock alternativo",3536122,1993,0,24
"0hKyJPfiuNkjaYo8ojIsa9","Calandra e Calandra",NA,6305314,NA,3,191
"582KhTHEVOONNQLmQ5612r","Calcutta ","Musica d'autore",5937762,2009,64,185955
"03dL6kE8ZuVYIENb0Oh2et","Califfo De Luxe","Ska",316113,2001,3,177
"2I0p9AI8m37w9KrpOphj20","Calliope","Rock progressivo",220501,1989,1,141
"0q2lY1ZzFckzciuoMtUvck","Canaan Smith","Darkwave",1569250,1996,58,141361
"57rgFoxfEZK7E7kjePsbSE","Canton","Italo disco",1574685,1983,12,16
"4faSfEGrVZgJCgoA3vapWV","Cantori Gregoriani","Canto gregoriano",1824307,1986,24,1014
"0VhYov9R4gd74uwKSnfWQg","Canzoniere Del Lazio ‎","Folk",1382389,1972,0,5
"6KVPfr3ujUkKOrJf4QeRWD","Capone-N-Noreaga",NA,4283222,NA,42,91123
"3XiCn5VsgSxg6IbG3OjkML","Caponord","Pop rock",4168484,2009,9,189
"0iOZ6jaUQL07vALKUPworY","Cappuccino","Rock progressivo",1897825,1972,11,569
"1HVwzNriKEjaeE06okqSpx","Carla Bruni","Chanson",312622,2002,57,221325
"2USDLADGjexzPPSHuVNGf6","Carla Cocco","Pop",4492600,1995,1,23
"5gBVETlgdqWfl6b101VOGB","Carlo De Bei",NA,5558254,NA,0,6
"29kPzwkcbJGfYQVWn0NJmz","Carlo Sabajno/Beniamino Gigli","Musica leggera",1363570,1969,0,0
"5xEjX9NZBg9JQrkc4I9RiW","Carlo Zannetti","Rock",4696823,1982,0,5
"0NRN660yxSxNVMqDzOpSEn","Carmelo Pagano","Pop",1289579,1965,0,7
"2OPVSbXBIfNc9yJiaZJouO","Carmine Migliore","Rock",1729240,1983,0,5
"5z50NKCoD3Zk9A4XFzf4CN","Carnascialia","Musica etnica",1379795,1979,0,21
"3vrdwWVmzTsSJotjp92OPW","Carolina Marquez","Rock",6456670,1990,37,3752
"294Bje1esXh34pQhEzTsYh","Carolina Rey",NA,5418516,NA,5,6
"0dPLWmQMIFZaCs8GCIZ1Zr","Casa del Mirto","Musica elettronica",4354262,2005,22,7337
"7iUEZ7I2fzicPFg0WYduUC","Casablanca","Rock alternativo",6648100,2014,6,396
"5xkhkVA0dXdHKoYhBtUwKz","Cayne","Gothic metal",4945571,1999,8,347
"567yyqMgfguFnuqLGi3geD","Central Band Of The Royal Air Force","Heavy metal",4802022,1983,26,1185
"3ObGCNoCkhtRsgxNnuAC9r","Cerasi Francesco/Bruschi Andrea",NA,1859020,NA,0,0
"7x5C4HMKsxmNsRuIUZ2KoD","Chantango","Chanson",1430696,1999,0,16
"4C9WngU8pq2Y80NNmCDIyP","Chaoswave","Progressive metal",6325820,2003,0,40
"1UCxzrM5WJh9ure5vCcsim","Charlie Charles","Punk rock",5782870,1988,64,222608
"7cYEt1pqMgXJdq00hAwVpT","Chase Atlantic",NA,4397764,NA,61,129332
"2Bn0yoxgyZDcMk70vALn9Z","Checco Marsella","Beat",4293286,1961,0,2
"4sMU7qrone9NBsVshHixpk","Chef Ragoo","Punk rock",601790,1993,3,224
"0fbDA0jpC8j9MgtaWBprU7","Cherry Lips","Rock",3590668,2005,0,59
"5pJV7GdYrjU3zQpxc24kN7","Chiara Galiazzo","Pop",4329351,2012,38,41804
"7kAAGD2XnlwQDh2yIqBMdV","Chiaretta Gelli","Musica leggera",2144355,1939,0,3
"2FpXzrVYn7CpQdXymRko4T","Chop Chop Band","Reggae",1964896,1992,1,99
"0JtYHbSFhcIHTauPZUcVJ9","Christ Life Living","Jazz",1525053,1975,0,5
"7cAlvWK5rgMmJ37j7woN8l","Christian Rich","Pop",104760,1967,62,7361
"5q2cwpAxIZhvlNZ5L11skJ","Chronics","Garage rock",5095490,1999,0,6
"1oIdl7zOLN5U4CULLRICv6","Ciaran Ward & Eire Nua",NA,416524,NA,0,16
"16qJCeB1Ttow5rw7eNBh9Y","Cicchèddu Mannoni","Canzone popolare",5211939,1922,0,7
"5RsTjw1r1AdDNj4X2FmXG6","Cinzia Corrado","Pop",95187,1983,0,5
"4D7vRbIe1OdAYNeKmb85D1","Cinzia Marzo","Musica leggera",5388859,1961,11,11
"4ZCYfLGEtWRxW2v5fGMS3D","Circo Fantasma","Rock",4323135,1994,0,25
"4yMq2OzEEGJy0ds5J6PiLq","Circus 2000","Beat",1877043,1969,3,220
"1woevdio0DhaV9mcYxCfuk","Ciro Sebastianelli","Pop",292336,1974,2,51
"3rFWKSbc3VBZNjNnjHTWj0","Clara Serina",NA,4506164,NA,0,19
"0NhM73iwC5VJ52Jvbi7qO7","Clara Vincenzi","Pop",676945,1956,0,3
"2HDSqkmaekTpjlAVdb7k5m","Claudia Vegliante",NA,1557718,NA,0,0
"1vCzdK4T9r2un0CUSPHylE","Claudio Cavallaro","Musica leggera",2450322,1962,0,1
"7btZ31PR7spuXzoc43LWLy","Clem Sacco","Rock and roll",765495,1957,3,216
"4IYiXt4CWkzWmHVAyCvfo6","Clepsydra","Rock psichedelico",4984180,2002,10,816
"0RP1GO8XmW6XRfBnwZ82Oe","Clizia Fornasier",NA,1399476,NA,0,4
"1Jnbvlf1vIzT1VfwGyazIM","colloquio","Cantautorale Dark ambient",2579571,1993,0,69
"4Iht6hiRR5kov66LO7fcOu","Coming Soon!!!","Rock",511414,1993,40,14796
"6lcCUKYPajsrq6ilKeOlVe","Conqueror","Rock progressivo",3252909,1994,0,35
"7rZyZYMhHuXhKm1Fx9yftA","Consiglia Licciardi","Musica etnica",1173042,1977,2,99
"3zbaTvh4VBW1gWv5LGm2yt","Consorzio Acqua Potabile","Rock progressivo",1551361,1971,0,49
"6GsQT35CcHF9nSsUtfZD1S","Continuo Rilasso","Hip hop latino",744562,1997,0,1
"3qtBzsl8JH1kjR68vuVGZh","Controtempo","Rock",5034403,2004,2,109
"3rnnGjFmjqAevZbuEOoXwJ","COREPOLIS","Folk",2766385,1997,0,2
"76eC36SJQFdc7oFpkkaodp","Coro dei Minatori di Santa Fiora","Folk",2931435,2006,0,41
"3Ju3kRl926hK9ie4poV2pj","Coro I Piccoli Cantori di Milano","Eurodance",2270968,1992,23,455
"69KwwkC6qG0V5UUBLEGan5","Coro Supramonte Orgosolo","Canto a tenore",5895433,NA,0,54
"3niwArrY11OCZDdscgsMzp","Corrado Castellari","Musica leggera",2950903,NA,0,12
"0PvuAC7IHaBo6LPklydZPi","Corrado Rustici","Rock progressivo",651135,1970,2,281
"662rKSBpdtbxDlTm0FnOK8","Corrado Sannucci","Pop",2613038,1974,0,2
"6QokxTOfYAL3O41LLMk0Mk","Cotton Candies","Indie rock",584762,1995,13,112
"1YEGETLT2p8k97LIo3deHL","Crash Test Dummies","Rock progressivo",5385565,1965,50,97652
"4MaDc3iRGJI9MD7TEozsOb","Cripezzi Antonio","Pop",2141556,1963,0,0
"03qSet93WA9PFTiX5TjNzP","Cristel Carrisi","Pop",3786281,2005,0,47
"34OquEHqjEheCUbWltCgth","Cristiano Godano","Rock alternativo",381529,1990,3,82
"5Cm710rRgLId3bb6QcQuYF","Cristina Jorio","Musica leggera",778916,1955,0,3
"4XCrUZddri9OpmSQqkBiw2","Cristina Marocco",NA,1793249,NA,25,329
"1DHsqamwLcHPRWkFOjMQ5e","Crown of Autumn","Gothic metal",5723503,1996,1,234
"3JPYh4a7gwUgGC6OPRdfds","D.F.A.","Rock progressivo",2004830,1997,0,145
"0TvC6DgfjR0lZYkfdNT4Wm","D´Sound","Disco",624208,1977,0,112
"6C27P7GFMsRv9rvnVTXwR9","Daemonia Nymphe","Rock progressivo",1404485,1999,29,9374
"70F0LSDZxeqgLolu5tt7bD","Daisy Lumini",NA,2097534,NA,0,25
"1zTGiVeKgtHhDTIWhIptQd","Damiano Della Torre","Pop",2215396,NA,0,3
"0fnXsvjFVXPW7IOzsc8HEv","Dana Ghia","Pop",2986091,NA,0,1
"0VkTO4kWbmwTFNReojnv26","Daniel Sentacruz Ensemble","Musica leggera",739453,1974,14,168
"4SfUYS9KBfm1EuiMIsdKgS","Daniela Airoldi",NA,2393124,NA,0,0
"1VnI4RhvVOvCQzGMNiUma9","Daniela Casa","Musica elettronica",4054344,1963,3,171
"5Rf527UAMySDtJOLR2w0N4","Daniela Panetta","Jazz",5679215,1992,0,22
"3DXaqQosYdm8UasbdM0l8V","Daniele Pace","Rock demenziale",724122,1956,6,87
"6o0YAXTPlXg2HXk8sC4wVt","Daniele Sanzone (A67)","Crossover rock",1531742,2004,0,9
"3lQRMeuCEd5IdwZw1Hq2UV","Danilo Brugia",NA,1413712,NA,0,2
